project_id,question_id,respondent_id,response
18058,Q9,204,5
18058,Q9,205,3
18058,Q9,206,1
18058,Q9,207,4
18058,Q9,208,1
18058,Q9,209,3
18058,Q9,210,3
18058,Q9,211,2
18058,Q9,212,2
18058,Q9,213,1
18058,Q9,214,1
18058,Q9,215,1
18058,Q9,216,4
18058,Q9,217,5
18058,Q9,218,3
18058,Q9,219,3
18058,Q9,220,3
18058,Q9,221,1
18058,Q9,222,3
18058,Q9,223,1
18058,Q9,224,1
18058,Q9,225,1
18058,Q9,226,1
18058,Q9,227,5
18058,Q9,228,3
18058,Q9,229,5
18058,Q9,230,1
18058,Q9,231,2
18058,Q9,232,5
18058,Q9,233,3
18058,Q9,234,1
18058,Q9,235,3
18058,Q9,236,1
18058,Q9,237,1
18058,Q9,238,3
18058,Q9,239,3
18058,Q9,240,5
18058,Q9,241,3
18058,Q9,242,1
18058,Q9,243,1
18058,Q9,244,1
18058,Q9,245,3
18058,Q9,246,3
18058,Q9,247,1
18058,Q9,248,1
18058,Q9,249,1
18058,Q9,250,3
18058,Q9,251,1
18058,Q9,252,3
18058,Q9,253,1
18058,Q9,254,1
18058,Q9,255,3
18058,Q9,256,1
18058,Q9,257,1
18058,Q9,258,3
18058,Q9,259,1
18058,Q9,260,5
18058,Q9,261,3
18058,Q9,262,1
18058,Q9,263,4
18058,Q9,264,3
18058,Q9,265,1
18058,Q9,266,5
18058,Q9,267,3
18058,Q9,268,1
18058,Q9,269,3
18058,Q9,270,1
18058,Q9,271,1
18058,Q9,272,3
18058,Q9,273,3
18058,Q9,274,3
18058,Q9,275,3
18058,Q9,276,3
18058,Q9,277,5
18058,Q9,278,3
18058,Q9,279,3
18058,Q9,280,3
18058,Q9,281,1
18058,Q9,282,1
18058,Q9,283,1
18058,Q9,284,3
18058,Q9,285,1
18058,Q9,286,1
18058,Q9,287,1
18058,Q9,288,3
18058,Q9,289,1
18058,Q9,290,3
18058,Q9,291,3
18058,Q9,292,3
18058,Q9,293,3
18058,Q9,294,5
18058,Q9,295,3
18058,Q9,296,3
18058,Q9,297,1
18058,Q9,298,3
18058,Q9,299,1
18058,Q9,300,5
18058,Q9,301,3
18058,Q9,302,3
18058,Q9,303,1
18058,Q9,304,3
18058,Q9,305,1
18058,Q9,306,1
18058,Q9,307,1
18058,Q9,308,3
18058,Q9,309,1
18058,Q9,310,3
18058,Q9,311,3
18058,Q9,312,3
18058,Q9,313,1
18058,Q9,314,3
18058,Q9,315,3
18058,Q9,316,1
18058,Q9,317,1
18058,Q9,318,5
18058,Q9,319,3
18058,Q9,320,1
18058,Q9,321,3
18058,Q9,322,3
18058,Q9,323,1
18058,Q9,324,5
18058,Q9,325,3
18058,Q9,326,3
18058,Q9,327,3
18058,Q9,328,3
18058,Q9,329,1
18058,Q9,330,1
18058,Q9,331,1
18058,Q9,332,1
18058,Q9,333,1
18058,Q9,334,3
18058,Q9,335,1
18058,Q9,336,1
18058,Q9,337,3
18058,Q9,338,1
18058,Q9,339,5
18058,Q9,340,3
18058,Q9,341,1
18058,Q9,342,3
18058,Q9,343,1
18058,Q9,344,1
18058,Q9,345,1
18058,Q9,346,3
18058,Q9,347,1
18058,Q9,348,3
18058,Q9,349,1
18058,Q9,350,1
18058,Q9,351,3
18058,Q9,352,1
18058,Q9,353,1
18058,Q9,354,3
18058,Q9,355,5
18058,Q9,356,1
18058,Q9,357,1
18058,Q9,358,1
18058,Q9,359,1
18058,Q9,360,3
18058,Q9,361,1
18058,Q9,362,1
18058,Q9,363,3
18058,Q9,364,3
18058,Q9,365,3
18058,Q9,366,2
18058,Q9,367,3
18058,Q9,368,3
18058,Q9,369,1
18058,Q9,370,1
18058,Q9,371,1
18058,Q9,372,1
18058,Q9,373,1
18058,Q9,374,1
18058,Q9,375,1
18058,Q9,376,5
18058,Q9,377,1
18058,Q9,378,1
18058,Q9,379,3
18058,Q9,380,1
18058,Q9,381,3
18058,Q9,382,3
18058,Q9,383,3
18058,Q9,384,5
18058,Q9,385,2
18058,Q9,386,1
18058,Q9,387,5
18058,Q9,388,3
18058,Q9,389,1
18058,Q9,390,1
18058,Q9,391,3
18058,Q9,392,1
18058,Q9,393,1
18058,Q9,394,1
18058,Q9,395,3
18058,Q9,396,1
18058,Q9,397,3
18058,Q9,398,1
18058,Q9,399,3
18058,Q9,400,5
18058,Q9,401,3
18058,Q9,402,3
18058,Q9,403,1
18058,QAREA,1,2
18058,QAREA,2,3
18058,QAREA,3,2
18058,QAREA,4,3
18058,QAREA,5,1
18058,QAREA,6,3
18058,QAREA,7,5
18058,QAREA,8,3
18058,QAREA,9,1
18058,QAREA,10,1
18058,QAREA,11,2
18058,QAREA,12,1
18058,QAREA,13,1
18058,QAREA,14,3
18058,QAREA,15,3
18058,QAREA,16,3
18058,QAREA,17,2
18058,QAREA,18,4
18058,QAREA,19,1
18058,QAREA,20,1
18058,QAREA,21,2
18058,QAREA,22,2
18058,QAREA,23,4
18058,QAREA,24,3
18058,QAREA,25,2
18058,QAREA,26,3
18058,QAREA,27,3
18058,QAREA,28,1
18058,QAREA,29,1
18058,QAREA,30,5
18058,QAREA,31,1
18058,QAREA,32,3
18058,QAREA,33,2
18058,QAREA,34,4
18058,QAREA,35,3
18058,QAREA,36,3
18058,QAREA,37,2
18058,QAREA,38,2
18058,QAREA,39,3
18058,QAREA,40,2
18058,QAREA,41,5
18058,QAREA,42,5
18058,QAREA,43,2
18058,QAREA,44,4
18058,QAREA,45,5
18058,QAREA,46,3
18058,QAREA,47,1
18058,QAREA,48,3
18058,QAREA,49,3
18058,QAREA,50,1
18058,QAREA,51,4
18058,QAREA,52,5
18058,QAREA,53,4
18058,QAREA,54,3
18058,QAREA,55,5
18058,QAREA,56,2
18058,QAREA,57,2
18058,QAREA,58,3
18058,QAREA,59,2
18058,QAREA,60,3
18058,QAREA,61,2
18058,QAREA,62,2
18058,QAREA,63,1
18058,QAREA,64,3
18058,QAREA,65,5
18058,QAREA,66,5
18058,QAREA,67,3
18058,QAREA,68,4
18058,QAREA,69,2
18058,QAREA,70,1
18058,QAREA,71,2
18058,QAREA,72,5
18058,QAREA,73,3
18058,QAREA,74,3
18058,QAREA,75,5
18058,QAREA,76,2
18058,QAREA,77,3
18058,QAREA,78,2
18058,QAREA,79,2
18058,QAREA,80,5
18058,QAREA,81,2
18058,QAREA,82,3
18058,QAREA,83,4
18058,QAREA,84,3
18058,QAREA,85,3
18058,QAREA,86,1
18058,QAREA,87,2
18058,QAREA,88,2
18058,QAREA,89,1
18058,QAREA,90,3
18058,QAREA,91,3
18058,QAREA,92,1
18058,QAREA,93,3
18058,QAREA,94,4
18058,QAREA,95,2
18058,QAREA,96,1
18058,QAREA,97,3
18058,QAREA,98,3
18058,QAREA,99,2
18058,QAREA,100,3
18058,QAREA,101,2
18058,QAREA,102,3
18058,QAREA,103,3
18058,QAREA,104,3
18058,QAREA,105,3
18058,QAREA,106,2
18058,QAREA,107,2
18058,QAREA,108,2
18058,QAREA,109,3
18058,QAREA,110,4
18058,QAREA,111,1
18058,QAREA,112,1
18058,QAREA,113,2
18058,QAREA,114,1
18058,QAREA,115,1
18058,QAREA,116,1
18058,QAREA,117,1
18058,QAREA,118,1
18058,QAREA,119,1
18058,QAREA,120,1
18058,QAREA,121,1
18058,QAREA,122,2
18058,QAREA,123,1
18058,QAREA,124,2
18058,QAREA,125,3
18058,QAREA,126,3
18058,QAREA,127,1
18058,QAREA,128,5
18058,QAREA,129,2
18058,QAREA,130,2
18058,QAREA,131,1
18058,QAREA,132,2
18058,QAREA,133,1
18058,QAREA,134,1
18058,QAREA,135,1
18058,QAREA,136,2
18058,QAREA,137,2
18058,QAREA,138,4
18058,QAREA,139,3
18058,QAREA,140,1
18058,QAREA,141,3
18058,QAREA,142,1
18058,QAREA,143,1
18058,QAREA,144,1
18058,QAREA,145,3
18058,QAREA,146,2
18058,QAREA,147,2
18058,QAREA,148,1
18058,QAREA,149,3
18058,QAREA,150,3
18058,QAREA,151,3
18058,QAREA,152,3
18058,QAREA,153,3
18058,QAREA,154,4
18058,QAREA,155,1
18058,QAREA,156,1
18058,QAREA,157,2
18058,QAREA,158,1
18058,QAREA,159,4
18058,QAREA,160,3
18058,QAREA,161,3
18058,QAREA,162,3
18058,QAREA,163,5
18058,QAREA,164,2
18058,QAREA,165,2
18058,QAREA,166,2
18058,QAREA,167,3
18058,QAREA,168,5
18058,QAREA,169,2
18058,QAREA,170,1
18058,QAREA,171,2
18058,QAREA,172,3
18058,QAREA,173,3
18058,QAREA,174,3
18058,QAREA,175,2
18058,QAREA,176,4
18058,QAREA,177,1
18058,QAREA,178,1
18058,QAREA,179,3
18058,QAREA,180,3
18058,QAREA,181,2
18058,QAREA,182,1
18058,QAREA,183,4
18058,QAREA,184,3
18058,QAREA,185,5
18058,QAREA,186,5
18058,QAREA,187,1
18058,QAREA,188,5
18058,QAREA,189,3
18058,QAREA,190,2
18058,QAREA,191,3
18058,QAREA,192,3
18058,QAREA,193,1
18058,QAREA,194,2
18058,QAREA,195,4
18058,QAREA,196,1
18058,QAREA,197,1
18058,QAREA,198,3
18058,QAREA,199,3
18058,QAREA,200,2
18058,QAREA,201,5
18058,QAREA,202,2
18058,QAREA,203,5
18058,QAREA,204,3
18058,QAREA,205,4
18058,QAREA,206,1
18058,QAREA,207,2
18058,QAREA,208,1
18058,QAREA,209,2
18058,QAREA,210,3
18058,QAREA,211,4
18058,QAREA,212,2
18058,QAREA,213,2
18058,QAREA,214,1
18058,QAREA,215,1
18058,QAREA,216,5
18058,QAREA,217,1
18058,QAREA,218,2
18058,QAREA,219,5
18058,QAREA,220,4
18058,QAREA,221,4
18058,QAREA,222,3
18058,QAREA,223,1
18058,QAREA,224,5
18058,QAREA,225,3
18058,QAREA,226,3
18058,QAREA,227,3
18058,QAREA,228,2
18058,QAREA,229,2
18058,QAREA,230,5
18058,QAREA,231,3
18058,QAREA,232,5
18058,QAREA,233,5
18058,QAREA,234,1
18058,QAREA,235,2
18058,QAREA,236,4
18058,QAREA,237,2
18058,QAREA,238,1
18058,QAREA,239,1
18058,QAREA,240,4
18058,QAREA,241,3
18058,QAREA,242,4
18058,QAREA,243,2
18058,QAREA,244,4
18058,QAREA,245,4
18058,QAREA,246,1
18058,QAREA,247,5
18058,QAREA,248,5
18058,QAREA,249,1
18058,QAREA,250,1
18058,QAREA,251,5
18058,QAREA,252,1
18058,QAREA,253,1
18058,QAREA,254,1
18058,QAREA,255,1
18058,QAREA,256,1
18058,QAREA,257,5
18058,QAREA,258,1
18058,QAREA,259,3
18058,QAREA,260,1
18058,QAREA,261,2
18058,QAREA,262,2
18058,QAREA,263,2
18058,QAREA,264,5
18058,QAREA,265,5
18058,QAREA,266,3
18058,QAREA,267,3
18058,QAREA,268,5
18058,QAREA,269,1
18058,QAREA,270,2
18058,QAREA,271,5
18058,QAREA,272,1
18058,QAREA,273,2
18058,QAREA,274,3
18058,QAREA,275,4
18058,QAREA,276,3
18058,QAREA,277,3
18058,QAREA,278,2
18058,QAREA,279,1
18058,QAREA,280,4
18058,QAREA,281,3
18058,QAREA,282,2
18058,QAREA,283,3
18058,QAREA,284,2
18058,QAREA,285,2
18058,QAREA,286,5
18058,QAREA,287,1
18058,QAREA,288,1
18058,QAREA,289,3
18058,QAREA,290,3
18058,QAREA,291,3
18058,QAREA,292,2
18058,QAREA,293,4
18058,QAREA,294,3
18058,QAREA,295,1
18058,QAREA,296,1
18058,QAREA,297,1
18058,QAREA,298,1
18058,QAREA,299,4
18058,QAREA,300,5
18058,QAREA,301,1
18058,QAREA,302,1
18058,QAREA,303,1
18058,QAREA,304,1
18058,QAREA,305,3
18058,QAREA,306,4
18058,QAREA,307,2
18058,QAREA,308,1
18058,QAREA,309,3
18058,QAREA,310,3
18058,QAREA,311,1
18058,QAREA,312,3
18058,QAREA,313,3
18058,QAREA,314,5
18058,QAREA,315,5
18058,QAREA,316,2
18058,QAREA,317,3
18058,QAREA,318,3
18058,QAREA,319,3
18058,QAREA,320,4
18058,QAREA,321,3
18058,QAREA,322,3
18058,QAREA,323,3
18058,QAREA,324,3
18058,QAREA,325,4
18058,QAREA,326,3
18058,QAREA,327,4
18058,QAREA,328,3
18058,QAREA,329,2
18058,QAREA,330,1
18058,QAREA,331,2
18058,QAREA,332,5
18058,QAREA,333,3
18058,QAREA,334,3
18058,QAREA,335,3
18058,QAREA,336,4
18058,QAREA,337,3
18058,QAREA,338,5
18058,QAREA,339,1
18058,QAREA,340,1
18058,QAREA,341,1
18058,QAREA,342,2
18058,QAREA,343,2
18058,QAREA,344,1
18058,QAREA,345,2
18058,QAREA,346,4
18058,QAREA,347,4
18058,QAREA,348,4
18058,QAREA,349,4
18058,QAREA,350,5
18058,QAREA,351,5
18058,QAREA,352,4
18058,QAREA,353,4
18058,QAREA,354,4
18058,QAREA,355,4
18058,QAREA,356,4
18058,QAREA,357,5
18058,QAREA,358,5
18058,QAREA,359,5
18058,QAREA,360,5
18058,QAREA,361,5
18058,QAREA,362,5
18058,QAREA,363,2
18058,QAREA,364,4
18058,QAREA,365,4
18058,QAREA,366,4
18058,QAREA,367,1
18058,QAREA,368,1
18058,QAREA,369,1
18058,QAREA,370,4
18058,QAREA,371,4
18058,QAREA,372,1
18058,QAREA,373,2
18058,QAREA,374,5
18058,QAREA,375,1
18058,QAREA,376,2
18058,QAREA,377,5
18058,QAREA,378,4
18058,QAREA,379,4
18058,QAREA,380,2
18058,QAREA,381,5
18058,QAREA,382,2
18058,QAREA,383,5
18058,QAREA,384,5
18058,QAREA,385,4
18058,QAREA,386,5
18058,QAREA,387,4
18058,QAREA,388,3
18058,QAREA,389,3
18058,QAREA,390,2
18058,QAREA,391,1
18058,QAREA,392,1
18058,QAREA,393,2
18058,QAREA,394,4
18058,QAREA,395,4
18058,QAREA,396,4
18058,QAREA,397,4
18058,QAREA,398,4
18058,QAREA,399,4
18058,QAREA,400,4
18058,QAREA,401,4
18058,QAREA,402,4
18058,QAREA,403,4
18390,Q12,51,3
18390,Q12,52,3
18390,Q12,53,1
18390,Q12,54,3
18390,Q12,55,1
18390,Q12,56,3
18390,Q12,57,4
18390,Q12,58,3
18390,Q12,59,3
18390,Q12,60,3
18390,Q12,61,3
18390,Q12,62,3
18390,Q12,63,3
18390,Q12,64,4
18390,Q12,65,2
18390,Q12,66,3
18390,Q12,67,3
18390,Q12,68,3
18390,Q12,69,4
18390,Q12,70,3
18390,Q12,71,3
18390,Q12,72,3
18390,Q12,73,3
18390,Q12,74,3
18390,Q12,75,1
18390,Q12,76,2
18390,Q12,77,4
18390,Q12,78,1
18390,Q12,79,4
18390,Q12,80,4
18390,Q12,81,1
18390,Q12,82,3
18390,Q12,83,1
18390,Q12,84,1
18390,Q12,85,3
18390,Q12,86,4
18390,Q12,87,1
18390,Q12,88,1
18390,Q12,89,3
18390,Q12,90,2
18390,Q12,91,1
18390,Q12,92,3
18390,Q12,93,1
18390,Q12,94,3
18390,Q12,95,3
18390,Q12,96,1
18390,Q12,97,3
18390,Q12,98,3
18390,Q12,99,1
18390,Q12,100,3
18390,Q12,101,4
18390,Q12,102,3
18390,Q12,103,3
18390,Q12,104,3
18390,Q12,105,3
18390,Q12,106,3
18390,Q12,107,3
18390,Q12,108,3
18390,Q12,109,1
18390,Q12,110,3
18390,Q12,111,3
18390,Q12,112,1
18390,Q12,113,1
18390,Q12,114,3
18390,Q12,115,1
18390,Q12,116,1
18390,Q12,117,1
18390,Q12,118,1
18390,Q12,119,3
18390,Q12,120,3
18390,Q12,121,1
18390,Q12,122,4
18390,Q12,123,4
18390,Q12,124,1
18390,Q12,125,2
18390,Q12,126,1
18390,Q12,127,1
18390,Q12,128,4
18390,Q12,129,1
18390,Q12,130,4
18390,Q12,131,1
18390,Q12,132,1
18390,Q12,133,3
18390,Q12,134,3
18390,Q12,135,1
18390,Q12,136,1
18390,Q12,137,1
18390,Q12,138,4
18390,Q12,139,3
18390,Q12,140,4
18390,Q12,141,3
18390,Q12,142,3
18390,Q12,143,3
18390,Q12,144,1
18390,Q12,145,3
18390,Q12,146,3
18390,Q12,147,3
18390,Q12,148,4
18390,Q12,149,4
18390,Q12,150,4
18390,Q12,151,3
18390,Q12,152,3
18390,Q12,153,3
18390,Q12,154,4
18390,Q12,155,3
18390,Q12,156,2
18390,Q12,157,3
18390,Q12,158,4
18390,Q12,159,3
18390,Q12,160,3
18390,Q12,161,1
18390,Q12,162,1
18390,Q12,163,1
18390,Q12,164,4
18390,Q12,165,1
18390,Q12,166,3
18390,Q12,167,1
18390,Q12,168,3
18390,Q12,169,4
18390,Q12,170,4
18390,Q12,171,4
18390,Q12,172,1
18390,Q12,173,3
18390,Q12,174,1
18390,Q12,175,4
18390,Q12,176,4
18390,Q12,177,1
18390,Q12,178,1
18390,Q12,179,3
18390,Q12,180,4
18390,Q12,181,3
18390,Q12,182,4
18390,Q12,183,1
18390,Q12,184,1
18390,Q12,185,1
18390,Q12,186,4
18390,Q12,187,4
18390,Q12,188,1
18390,Q12,189,3
18390,Q12,190,4
18390,Q12,191,3
18390,Q12,192,3
18390,Q12,193,1
18390,Q12,194,4
18390,Q12,195,1
18390,Q12,196,1
18390,Q12,197,1
18390,Q12,198,1
18390,Q12,199,1
18390,Q12,200,3
18390,Q12,201,3
18390,Q12,202,3
18390,Q12,203,4
18390,Q12,204,3
18390,Q12,205,1
18390,Q12,206,3
18390,Q12,207,4
18390,Q12,208,3
18390,Q12,209,4
18390,Q12,210,3
18390,Q12,211,3
18390,Q12,212,3
18390,Q12,213,1
18390,Q12,214,3
18390,Q12,215,1
18390,Q12,216,1
18390,Q12,217,3
18390,Q12,218,1
18390,Q12,219,2
18390,Q12,220,1
18390,Q12,221,3
18390,Q12,222,1
18390,Q12,223,3
18390,Q12,224,3
18390,Q12,225,3
18390,Q12,226,3
18390,Q12,227,4
18390,Q12,228,1
18390,Q12,229,1
18390,Q12,230,3
18390,Q12,231,1
18390,Q12,232,3
18390,Q12,233,3
18390,Q12,234,3
18390,Q12,235,2
18390,Q12,236,1
18390,Q12,237,3
18390,Q12,238,3
18390,Q12,239,3
18390,Q12,240,3
18390,Q12,241,3
18390,Q12,242,2
18390,Q12,243,3
18390,Q12,244,1
18390,Q12,245,1
18390,Q12,246,1
18390,Q12,247,4
18390,Q12,248,3
18390,Q12,249,4
18390,Q12,250,1
18390,Q12,251,3
18390,Q12,252,4
18390,Q12,253,3
18390,Q12,254,1
18390,Q12,255,1
18390,Q12,256,1
18390,Q12,257,1
18390,Q12,258,3
18390,Q12,259,1
18390,Q12,260,3
18390,Q12,261,4
18390,Q12,262,2
18390,Q12,263,3
18390,Q12,264,4
18390,Q12,265,1
18390,Q12,266,1
18390,Q12,267,3
18390,Q12,268,3
18390,Q12,269,3
18390,Q12,270,4
18390,Q12,271,1
18390,Q12,272,1
18390,Q12,273,4
18390,Q12,274,3
18390,Q12,275,3
18390,Q12,276,3
18390,Q12,277,3
18390,Q12,278,3
18390,Q12,279,3
18390,Q12,280,1
18390,Q12,281,4
18390,Q12,282,3
18390,Q12,283,1
18390,Q12,284,3
18390,Q12,285,4
18390,Q12,286,1
18390,Q12,287,3
18390,Q12,288,1
18390,Q12,289,3
18390,Q12,290,1
18390,Q12,291,3
18390,Q12,292,3
18390,Q12,293,3
18390,Q12,294,3
18390,Q12,295,3
18390,Q12,296,3
18390,Q12,297,2
18390,Q12,298,2
18390,Q12,299,4
18390,Q12,300,2
18390,Q12,301,3
18390,Q12,302,1
18390,Q12,303,1
18390,Q12,304,2
18390,Q12,305,3
18390,Q12,306,1
18390,Q12,307,1
18390,Q12,308,3
18390,Q12,309,1
18390,Q12,310,3
18390,Q12,311,4
18390,Q12,312,1
18390,Q12,313,1
18390,Q12,314,1
18390,Q12,315,4
18390,Q12,316,3
18390,Q12,317,1
18390,Q12,318,3
18390,Q12,319,1
18390,Q12,320,1
18390,Q12,321,1
18390,Q12,322,1
18390,Q12,323,1
18390,Q12,324,3
18390,Q12,325,1
18390,Q12,326,1
18390,Q12,327,4
18390,Q12,328,3
18390,Q12,329,1
18390,Q12,330,1
18390,Q12,331,1
18390,Q12,332,4
18390,Q12,333,3
18390,Q12,334,4
18390,Q12,335,1
18390,Q12,336,3
18390,Q12,337,1
18390,Q12,338,3
18390,Q12,339,3
18390,Q12,340,1
18390,Q12,341,4
18390,Q12,342,3
18390,Q12,343,1
18390,Q12,344,3
18390,Q12,345,2
18390,Q12,346,3
18390,Q12,347,3
18390,Q12,348,1
18390,Q12,349,3
18390,Q12,350,4
18390,Q12,351,1
18390,Q12,352,3
18390,Q12,353,2
18390,Q12,354,2
18390,Q12,355,4
18390,Q12,356,4
18390,Q12,357,3
18390,Q12,358,3
18390,Q12,359,3
18390,Q12,360,3
18390,Q12,361,3
18390,Q12,362,1
18390,Q12,363,3
18390,Q12,364,2
18390,Q12,365,4
18390,Q12,366,4
18390,Q12,367,4
18390,Q12,368,4
18390,Q12,369,3
18390,Q12,370,4
18390,Q12,371,3
18390,Q12,372,1
18390,Q12,373,1
18390,Q12,374,3
18390,Q12,375,1
18390,Q12,376,2
18390,Q12,377,4
18390,Q12,378,3
18390,Q12,379,3
18390,Q12,380,3
18390,Q12,381,3
18390,Q12,382,1
18390,Q12,383,4
18390,Q12,384,4
18390,Q12,385,1
18390,Q12,386,3
18390,Q12,387,1
18390,Q12,388,1
18390,Q12,389,3
18390,Q12,390,1
18390,Q12,391,1
18390,Q12,392,3
18390,Q12,393,1
18390,Q12,394,1
18390,Q12,395,1
18390,Q12,396,1
18390,Q12,397,3
18390,Q12,398,1
18390,Q12,399,4
18390,Q12,400,4
18390,Q13,1,5
18390,Q13,2,5
18390,Q13,3,5
18390,Q13,4,1
18390,Q13,5,2
18390,Q13,6,2
18390,Q13,7,4
18390,Q13,8,2
18390,Q13,9,1
18390,Q13,10,2
18390,Q13,11,5
18390,Q13,12,5
18390,Q13,13,5
18390,Q13,14,5
18390,Q13,15,1
18390,Q13,16,5
18390,Q13,17,5
18390,Q13,18,5
18390,Q13,19,1
18390,Q13,20,5
18390,Q13,21,5
18390,Q13,22,5
18390,Q13,23,5
18390,Q13,24,1
18390,Q13,25,2
18390,Q13,26,5
18390,Q13,27,5
18390,Q13,28,5
18390,Q13,29,1
18390,Q13,30,1
18390,Q13,31,5
18390,Q13,32,2
18390,Q13,33,5
18390,Q13,34,1
18390,Q13,35,6
18390,Q13,36,5
18390,Q13,37,3
18390,Q13,38,1
18390,Q13,39,2
18390,Q13,40,5
18390,Q13,41,1
18390,Q13,42,1
18390,Q13,43,1
18390,Q13,44,6
18390,Q13,45,6
18390,Q13,46,1
18390,Q13,47,5
18390,Q13,48,5
18390,Q13,49,5
18390,Q13,50,2
18390,Q13,51,5
18390,Q13,52,2
18390,Q13,53,5
18390,Q13,54,1
18390,Q13,55,2
18390,Q13,56,6
18390,Q13,57,3
18390,Q13,58,3
18390,Q13,59,1
18390,Q13,60,3
18390,Q13,61,1
18390,Q13,62,5
18390,Q13,63,1
18390,Q13,64,2
18390,Q13,65,5
18390,Q13,66,3
18390,Q13,67,5
18390,Q13,68,5
18390,Q13,69,5
18390,Q13,70,1
18390,Q13,71,5
18390,Q13,72,2
18390,Q13,73,5
18390,Q13,74,5
18390,Q13,75,5
18390,Q13,76,5
18390,Q13,77,5
18390,Q13,78,5
18390,Q13,79,5
18390,Q13,80,5
18390,Q13,81,6
18390,Q13,82,1
18390,Q13,83,5
18390,Q13,84,1
18390,Q13,85,1
18390,Q13,86,5
18390,Q13,87,5
18390,Q13,88,2
18390,Q13,89,5
18390,Q13,90,1
18390,Q13,91,5
18390,Q13,92,5
18390,Q13,93,5
18390,Q13,94,1
18390,Q13,95,1
18390,Q13,96,5
18390,Q13,97,5
18390,Q13,98,3
18390,Q13,99,5
18390,Q13,100,1
18390,Q13,101,5
18390,Q13,102,5
18390,Q13,103,5
18390,Q13,104,1
18390,Q13,105,1
18390,Q13,106,1
18390,Q13,107,1
18390,Q13,108,1
18390,Q13,109,5
18390,Q13,110,1
18390,Q13,111,5
18390,Q13,112,2
18390,Q13,113,3
18390,Q13,114,1
18390,Q13,115,5
18390,Q13,116,2
18390,Q13,117,5
18390,Q13,118,1
18390,Q13,119,5
18390,Q13,120,6
18390,Q13,121,5
18390,Q13,122,5
18390,Q13,123,5
18390,Q13,124,5
18390,Q13,125,5
18390,Q13,126,2
18390,Q13,127,1
18390,Q13,128,2
18390,Q13,129,2
18390,Q13,130,5
18390,Q13,131,5
18390,Q13,132,5
18390,Q13,133,1
18390,Q13,134,5
18390,Q13,135,2
18390,Q13,136,2
18390,Q13,137,5
18390,Q13,138,5
18390,Q13,139,1
18390,Q13,140,5
18390,Q13,141,5
18390,Q13,142,5
18390,Q13,143,5
18390,Q13,144,1
18390,Q13,145,5
18390,Q13,146,5
18390,Q13,147,1
18390,Q13,148,5
18390,Q13,149,5
18390,Q13,150,5
18390,Q13,151,1
18390,Q13,152,5
18390,Q13,153,5
18390,Q13,154,5
18390,Q13,155,1
18390,Q13,156,2
18390,Q13,157,3
18390,Q13,158,5
18390,Q13,159,3
18390,Q13,160,5
18390,Q13,161,5
18390,Q13,162,2
18390,Q13,163,1
18390,Q13,164,5
18390,Q13,165,2
18390,Q13,166,1
18390,Q13,167,5
18390,Q13,168,1
18390,Q13,169,5
18390,Q13,170,5
18390,Q13,171,5
18390,Q13,172,5
18390,Q13,173,1
18390,Q13,174,5
18390,Q13,175,5
18390,Q13,176,5
18390,Q13,177,5
18390,Q13,178,2
18390,Q13,179,5
18390,Q13,180,5
18390,Q13,181,1
18390,Q13,182,5
18390,Q13,183,5
18390,Q13,184,5
18390,Q13,185,2
18390,Q13,186,5
18390,Q13,187,5
18390,Q13,188,5
18390,Q13,189,5
18390,Q13,190,2
18390,Q13,191,5
18390,Q13,192,1
18390,Q13,193,4
18390,Q13,194,5
18390,Q13,195,3
18390,Q13,196,5
18390,Q13,197,6
18390,Q13,198,5
18390,Q13,199,5
18390,Q13,200,5
18390,Q13,201,5
18390,Q13,202,5
18390,Q13,203,5
18390,Q13,204,1
18390,Q13,205,5
18390,Q13,206,5
18390,Q13,207,5
18390,Q13,208,2
18390,Q13,209,1
18390,Q13,210,1
18390,Q13,211,1
18390,Q13,212,1
18390,Q13,213,5
18390,Q13,214,5
18390,Q13,215,2
18390,Q13,216,5
18390,Q13,217,5
18390,Q13,218,1
18390,Q13,219,1
18390,Q13,220,5
18390,Q13,221,5
18390,Q13,222,2
18390,Q13,223,5
18390,Q13,224,1
18390,Q13,225,1
18390,Q13,226,5
18390,Q13,227,5
18390,Q13,228,2
18390,Q13,229,5
18390,Q13,230,5
18390,Q13,231,4
18390,Q13,232,5
18390,Q13,233,5
18390,Q13,234,5
18390,Q13,235,5
18390,Q13,236,5
18390,Q13,237,1
18390,Q13,238,1
18390,Q13,239,5
18390,Q13,240,5
18390,Q13,241,6
18390,Q13,242,5
18390,Q13,243,1
18390,Q13,244,1
18390,Q13,245,2
18390,Q13,246,2
18390,Q13,247,5
18390,Q13,248,1
18390,Q13,249,5
18390,Q13,250,2
18390,Q13,251,5
18390,Q13,252,5
18390,Q13,253,5
18390,Q13,254,5
18390,Q13,255,4
18390,Q13,256,4
18390,Q13,257,1
18390,Q13,258,4
18390,Q13,259,5
18390,Q13,260,1
18390,Q13,261,2
18390,Q13,262,1
18390,Q13,263,5
18390,Q13,264,5
18390,Q13,265,4
18390,Q13,266,5
18390,Q13,267,5
18390,Q13,268,1
18390,Q13,269,1
18390,Q13,270,5
18390,Q13,271,5
18390,Q13,272,5
18390,Q13,273,5
18390,Q13,274,5
18390,Q13,275,3
18390,Q13,276,4
18390,Q13,277,1
18390,Q13,278,5
18390,Q13,279,5
18390,Q13,280,5
18390,Q13,281,5
